country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Poland,PL,2022-50,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2022-51,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2022-52,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-01,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-02,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-03,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-04,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-05,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-06,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-07,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-08,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2023-09,<15yr,NA,5857060,NA,TESSy COVID-19
Poland,PL,2020-01,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-02,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-03,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-04,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-05,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-06,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-07,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-08,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-09,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-10,15-24yr,1,3736228,NA,TESSy COVID-19
Poland,PL,2020-11,15-24yr,25,3736228,0.6958890089148735,TESSy COVID-19
Poland,PL,2020-12,15-24yr,59,3736228,2.2482567980326684,TESSy COVID-19
Poland,PL,2020-13,15-24yr,87,3736228,3.907684434675828,TESSy COVID-19
Poland,PL,2020-14,15-24yr,118,3736228,5.486817185674965,TESSy COVID-19
Poland,PL,2020-15,15-24yr,136,3736228,6.798300317860687,TESSy COVID-19
Poland,PL,2020-16,15-24yr,109,3736228,6.557415660928616,TESSy COVID-19
Poland,PL,2020-17,15-24yr,134,3736228,6.503885737165933,TESSy COVID-19
Poland,PL,2020-18,15-24yr,145,3736228,7.467424364894219,TESSy COVID-19
Poland,PL,2020-19,15-24yr,114,3736228,6.932125127267394,TESSy COVID-19
Poland,PL,2020-20,15-24yr,174,3736228,7.708309021826291,TESSy COVID-19
Poland,PL,2020-21,15-24yr,210,3736228,10.277745362435056,TESSy COVID-19
Poland,PL,2020-22,15-24yr,164,3736228,10.010095743621642,TESSy COVID-19
Poland,PL,2020-23,15-24yr,164,3736228,8.778907497079942,TESSy COVID-19
Poland,PL,2020-24,15-24yr,154,3736228,8.51125787826653,TESSy COVID-19
Poland,PL,2020-25,15-24yr,147,3736228,8.056253526283728,TESSy COVID-19
Poland,PL,2020-26,15-24yr,136,3736228,7.574484212419585,TESSy COVID-19
Poland,PL,2020-27,15-24yr,127,3736228,7.039184974792759,TESSy COVID-19
Poland,PL,2020-28,15-24yr,138,3736228,7.092714898555442,TESSy COVID-19
Poland,PL,2020-29,15-24yr,156,3736228,7.868898793114339,TESSy COVID-19
Poland,PL,2020-30,15-24yr,241,3736228,10.625689866892492,TESSy COVID-19
Poland,PL,2020-31,15-24yr,341,3736228,15.57720781494063,TESSy COVID-19
Poland,PL,2020-32,15-24yr,385,3736228,19.431362325853776,TESSy COVID-19
Poland,PL,2020-33,15-24yr,475,3736228,23.01786721795351,TESSy COVID-19
Poland,PL,2020-34,15-24yr,361,3736228,22.37550813280132,TESSy COVID-19
Poland,PL,2020-35,15-24yr,323,3736228,18.30723392683744,TESSy COVID-19
Poland,PL,2020-36,15-24yr,263,3736228,15.684267662465995,TESSy COVID-19
Poland,PL,2020-37,15-24yr,187,3736228,12.04423284660358,TESSy COVID-19
Poland,PL,2020-38,15-24yr,272,3736228,12.285117503535652,TESSy COVID-19
Poland,PL,2020-39,15-24yr,501,3736228,20.689315534276815,TESSy COVID-19
Poland,PL,2020-40,15-24yr,640,3736228,30.53882150661041,TESSy COVID-19
Poland,PL,2020-41,15-24yr,1469,3736228,56.44730460774878,TESSy COVID-19
Poland,PL,2020-42,15-24yr,2199,3736228,98.17388018075985,TESSy COVID-19
Poland,PL,2020-43,15-24yr,4626,3736228,182.6708648401543,TESSy COVID-19
Poland,PL,2020-44,15-24yr,11212,3736228,423.90346627668333,TESSy COVID-19
Poland,PL,2020-45,15-24yr,9541,3736228,555.4532539234758,TESSy COVID-19
Poland,PL,2020-46,15-24yr,7776,3736228,463.4888448991871,TESSy COVID-19
Poland,PL,2020-47,15-24yr,6415,3736228,379.8215740581142,TESSy COVID-19
Poland,PL,2020-48,15-24yr,5234,3736228,311.78504095574465,TESSy COVID-19
Poland,PL,2020-49,15-24yr,4398,3736228,257.8001128410793,TESSy COVID-19
Poland,PL,2020-50,15-24yr,4204,3736228,230.23220210329777,TESSy COVID-19
Poland,PL,2020-51,15-24yr,4135,3736228,223.193017128505,TESSy COVID-19
Poland,PL,2020-52,15-24yr,2988,3736228,190.646823480794,TESSy COVID-19
Poland,PL,2020-53,15-24yr,3884,3736228,183.92881804857734,TESSy COVID-19
Poland,PL,2021-01,15-24yr,4660,3736228,228.67983431417997,TESSy COVID-19
Poland,PL,2021-02,15-24yr,3107,3736228,207.88345893237778,TESSy COVID-19
Poland,PL,2021-03,15-24yr,2224,3736228,142.6840117894304,TESSy COVID-19
Poland,PL,2021-04,15-24yr,2178,3736228,117.81936220166435,TESSy COVID-19
Poland,PL,2021-05,15-24yr,1989,3736228,111.52959615954914,TESSy COVID-19
Poland,PL,2021-06,15-24yr,2102,3736228,109.49545905656721,TESSy COVID-19
Poland,PL,2021-07,15-24yr,3005,3736228,136.68866032800997,TESSy COVID-19
Poland,PL,2021-08,15-24yr,4414,3736228,198.56925219767103,TESSy COVID-19
Poland,PL,2021-09,15-24yr,5930,3736228,276.8567657005943,TESSy COVID-19
Poland,PL,2021-10,15-24yr,7894,3736228,369.99883304766195,TESSy COVID-19
Poland,PL,2021-11,15-24yr,10991,3736228,505.4563051291302,TESSy COVID-19
Poland,PL,2021-12,15-24yr,13917,3736228,666.6616705404488,TESSy COVID-19
Poland,PL,2021-13,15-24yr,12921,3736228,718.3180469714375,TESSy COVID-19
Poland,PL,2021-14,15-24yr,9827,3736228,608.8493528767516,TESSy COVID-19
Poland,PL,2021-15,15-24yr,8321,3736228,485.7305282225817,TESSy COVID-19
Poland,PL,2021-16,15-24yr,4722,3736228,349.09539781833445,TESSy COVID-19
Poland,PL,2021-17,15-24yr,2976,3736228,206.03667656256525,TESSy COVID-19
Poland,PL,2021-18,15-24yr,2000,3736228,133.18245032155426,TESSy COVID-19
Poland,PL,2021-19,15-24yr,1464,3736228,92.71382795696623,TESSy COVID-19
Poland,PL,2021-20,15-24yr,839,3736228,61.639707212728986,TESSy COVID-19
Poland,PL,2021-21,15-24yr,481,3736228,35.3297496833705,TESSy COVID-19
Poland,PL,2021-22,15-24yr,268,3736228,20.046956449124625,TESSy COVID-19
Poland,PL,2021-23,15-24yr,178,3736228,11.937172999078214,TESSy COVID-19
Poland,PL,2021-24,15-24yr,97,3736228,7.360364517368854,TESSy COVID-19
Poland,PL,2021-25,15-24yr,81,3736228,4.764163214878749,TESSy COVID-19
Poland,PL,2021-26,15-24yr,62,3736228,3.827389549031804,TESSy COVID-19
Poland,PL,2021-27,15-24yr,80,3736228,3.800624587150463,TESSy COVID-19
Poland,PL,2021-28,15-24yr,100,3736228,4.817693138641432,TESSy COVID-19
Poland,PL,2021-29,15-24yr,120,3736228,5.888291613895084,TESSy COVID-19
Poland,PL,2021-30,15-24yr,146,3736228,7.119479860436782,TESSy COVID-19
Poland,PL,2021-31,15-24yr,136,3736228,7.547719250538243,TESSy COVID-19
Poland,PL,2021-32,15-24yr,153,3736228,7.7350739837076326,TESSy COVID-19
Poland,PL,2021-33,15-24yr,157,3736228,8.2971381832158,TESSy COVID-19
Poland,PL,2021-34,15-24yr,160,3736228,8.484492916385188,TESSy COVID-19
Poland,PL,2021-35,15-24yr,264,3736228,11.348343837688706,TESSy COVID-19
Poland,PL,2021-36,15-24yr,384,3736228,17.343695299109154,TESSy COVID-19
Poland,PL,2021-37,15-24yr,458,3736228,22.536097904089367,TESSy COVID-19
Poland,PL,2021-38,15-24yr,470,3736228,24.837884625884715,TESSy COVID-19
Poland,PL,2021-39,15-24yr,737,3736228,32.30530899077893,TESSy COVID-19
Poland,PL,2021-40,15-24yr,1143,3736228,50.318128336921625,TESSy COVID-19
Poland,PL,2021-41,15-24yr,1745,3736228,77.29720991331364,TESSy COVID-19
Poland,PL,2021-42,15-24yr,3500,3736228,140.38222506763506,TESSy COVID-19
Poland,PL,2021-43,15-24yr,5523,3736228,241.50025105534246,TESSy COVID-19
Poland,PL,2021-44,15-24yr,8444,3736228,373.82622259669375,TESSy COVID-19
Poland,PL,2021-45,15-24yr,10159,3736228,497.90858587859196,TESSy COVID-19
Poland,PL,2021-46,15-24yr,15598,3736228,689.3851231777076,TESSy COVID-19
Poland,PL,2021-47,15-24yr,16950,3736228,871.1459793138963,TESSy COVID-19
Poland,PL,2021-48,15-24yr,16651,3736228,899.3294841749487,TESSy COVID-19
Poland,PL,2021-49,15-24yr,14820,3736228,842.3201153676916,TESSy COVID-19
Poland,PL,2021-50,15-24yr,11531,3736228,705.2835105352243,TESSy COVID-19
Poland,PL,2021-51,15-24yr,6456,3736228,481.42136935968574,TESSy COVID-19
Poland,PL,2021-52,15-24yr,4463,3736228,292.24661878236554,TESSy COVID-19
Poland,PL,2022-01,15-24yr,6784,3736228,301.0255262794455,TESSy COVID-19
Poland,PL,2022-02,15-24yr,10595,3736228,465.14827253583024,TESSy COVID-19
Poland,PL,2022-03,15-24yr,32454,3736228,1152.204844029861,TESSy COVID-19
Poland,PL,2022-04,15-24yr,43632,3736228,2036.4388897037334,TESSy COVID-19
Poland,PL,2022-05,15-24yr,31316,3736228,2005.9803630827669,TESSy COVID-19
Poland,PL,2022-06,15-24yr,18098,3736228,1322.5638264045983,TESSy COVID-19
Poland,PL,2022-07,15-24yr,11408,3736228,789.7269652708561,TESSy COVID-19
Poland,PL,2022-08,15-24yr,8035,3736228,520.3911538589186,TESSy COVID-19
Poland,PL,2022-09,15-24yr,7894,3736228,426.33907780788536,TESSy COVID-19
Poland,PL,2022-10,15-24yr,7400,3736228,409.34332701323365,TESSy COVID-19
Poland,PL,2022-11,15-24yr,7414,3736228,396.49614531018983,TESSy COVID-19
Poland,PL,2022-12,15-24yr,4185,3736228,310.4467928616776,TESSy COVID-19
Poland,PL,2022-13,15-24yr,1519,3736228,152.6673425711707,TESSy COVID-19
Poland,PL,2022-14,15-24yr,379,3736228,50.799897650785766,TESSy COVID-19
Poland,PL,2022-15,15-24yr,275,3736228,17.504285070397202,TESSy COVID-19
Poland,PL,2022-16,15-24yr,286,3736228,15.015143615432462,TESSy COVID-19
Poland,PL,2022-17,15-24yr,651,3736228,25.078769282816786,TESSy COVID-19
Poland,PL,2022-18,15-24yr,355,3736228,26.925551652629338,TESSy COVID-19
Poland,PL,2022-19,15-24yr,268,3736228,16.674571252075623,TESSy COVID-19
Poland,PL,2022-20,15-24yr,242,3736228,13.650130559484058,TESSy COVID-19
Poland,PL,2022-21,15-24yr,57,3736228,8.002723602521046,TESSy COVID-19
Poland,PL,2022-22,15-24yr,30,3736228,2.328551683676692,TESSy COVID-19
Poland,PL,2022-23,15-24yr,3,3736228,0.8832437420842625,TESSy COVID-19
Poland,PL,2022-24,15-24yr,16,3736228,0.5085342757454845,TESSy COVID-19
Poland,PL,2022-25,15-24yr,86,3736228,2.7300261118968114,TESSy COVID-19
Poland,PL,2022-26,15-24yr,144,3736228,6.155941232708496,TESSy COVID-19
Poland,PL,2022-27,15-24yr,350,3736228,13.221891169382596,TESSy COVID-19
Poland,PL,2022-28,15-24yr,697,3736228,28.02291508976433,TESSy COVID-19
Poland,PL,2022-29,15-24yr,1103,3736228,48.17693138641432,TESSy COVID-19
Poland,PL,2022-30,15-24yr,1377,3736228,66.3771054657264,TESSy COVID-19
Poland,PL,2022-31,15-24yr,2794,3736228,111.63665600707452,TESSy COVID-19
Poland,PL,2022-32,15-24yr,1493,3736228,114.7413915853101,TESSy COVID-19
Poland,PL,2022-33,15-24yr,1518,3736228,80.58930022471861,TESSy COVID-19
Poland,PL,2022-34,15-24yr,1398,3736228,78.0466288459912,TESSy COVID-19
Poland,PL,2022-35,15-24yr,1270,3736228,71.40891829941856,TESSy COVID-19
Poland,PL,2022-36,15-24yr,1724,3736228,80.13429587273582,TESSy COVID-19
Poland,PL,2022-37,15-24yr,2311,3736228,107.9966211912121,TESSy COVID-19
Poland,PL,2022-38,15-24yr,1932,3736228,113.56373326253109,TESSy COVID-19
Poland,PL,2022-39,15-24yr,1172,3736228,83.07844167968337,TESSy COVID-19
Poland,PL,2022-40,15-24yr,789,3736228,52.486090249310266,TESSy COVID-19
Poland,PL,2022-41,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-42,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-43,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-44,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-45,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-46,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-47,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-48,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-49,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-50,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-51,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2022-52,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-01,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-02,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-03,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-04,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-05,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-06,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-07,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-08,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2023-09,15-24yr,NA,3736228,NA,TESSy COVID-19
Poland,PL,2020-01,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-02,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-03,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-04,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-05,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-06,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-07,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-08,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-09,25-49yr,NA,13968357,NA,TESSy COVID-19
Poland,PL,2020-10,25-49yr,4,13968357,NA,TESSy COVID-19
Poland,PL,2020-11,25-49yr,52,13968357,0.4009061337707792,TESSy COVID-19
Poland,PL,2020-12,25-49yr,245,13968357,2.1262343166057396,TESSy COVID-19
Poland,PL,2020-13,25-49yr,538,13968357,5.6055268346878595,TESSy COVID-19
Poland,PL,2020-14,25-49yr,840,13968357,9.865154506002389,TESSy COVID-19
Poland,PL,2020-15,25-49yr,861,13968357,12.177523813287419,TESSy COVID-19
Poland,PL,2020-16,25-49yr,716,13968357,11.289803088509265,TESSy COVID-19
Poland,PL,2020-17,25-49yr,762,13968357,10.58105831630735,TESSy COVID-19
Poland,PL,2020-18,25-49yr,893,13968357,11.848208060547135,TESSy COVID-19
Poland,PL,2020-19,25-49yr,1064,13968357,14.010237567668122,TESSy COVID-19
Poland,PL,2020-20,25-49yr,1608,13968357,19.12894981134861,TESSy COVID-19
Poland,PL,2020-21,25-49yr,1451,13968357,21.899497557228813,TESSy COVID-19
Poland,PL,2020-22,25-49yr,1088,13968357,18.176797743643007,TESSy COVID-19
Poland,PL,2020-23,25-49yr,1090,13968357,15.592384988442092,TESSy COVID-19
Poland,PL,2020-24,25-49yr,1016,13968357,15.076934245022517,TESSy COVID-19
Poland,PL,2020-25,25-49yr,1079,13968357,14.998184825888972,TESSy COVID-19
Poland,PL,2020-26,25-49yr,801,13968357,13.458991633733302,TESSy COVID-19
Poland,PL,2020-27,25-49yr,708,13968357,10.80298849750189,TESSy COVID-19
Poland,PL,2020-28,25-49yr,755,13968357,10.473672744761606,TESSy COVID-19
Poland,PL,2020-29,25-49yr,929,13968357,12.055820165535575,TESSy COVID-19
Poland,PL,2020-30,25-49yr,1281,13968357,15.821474207739678,TESSy COVID-19
Poland,PL,2020-31,25-49yr,1646,13968357,20.954504527626263,TESSy COVID-19
Poland,PL,2020-32,25-49yr,1629,13968357,23.445849787487532,TESSy COVID-19
Poland,PL,2020-33,25-49yr,1523,13968357,22.565288100812428,TESSy COVID-19
Poland,PL,2020-34,25-49yr,1498,13968357,21.62745410931293,TESSy COVID-19
Poland,PL,2020-35,25-49yr,1329,13968357,20.2386007173213,TESSy COVID-19
Poland,PL,2020-36,25-49yr,990,13968357,16.601809360972087,TESSy COVID-19
Poland,PL,2020-37,25-49yr,808,13968357,12.871950509283232,TESSy COVID-19
Poland,PL,2020-38,25-49yr,1397,13968357,15.785679017224432,TESSy COVID-19
Poland,PL,2020-39,25-49yr,2238,13968357,26.0231035045854,TESSy COVID-19
Poland,PL,2020-40,25-49yr,3646,13968357,42.123780198344015,TESSy COVID-19
Poland,PL,2020-41,25-49yr,8528,13968357,87.15412986652618,TESSy COVID-19
Poland,PL,2020-42,25-49yr,14779,13968357,166.8557010677777,TESSy COVID-19
Poland,PL,2020-43,25-49yr,36263,13968357,365.41162285585915,TESSy COVID-19
Poland,PL,2020-44,25-49yr,94380,13968357,935.2782148967126,TESSy COVID-19
Poland,PL,2020-45,25-49yr,83841,13968357,1275.8909297636078,TESSy COVID-19
Poland,PL,2020-46,25-49yr,68144,13968357,1088.0664060919978,TESSy COVID-19
Poland,PL,2020-47,25-49yr,50183,13968357,847.1075016195534,TESSy COVID-19
Poland,PL,2020-48,25-49yr,39175,13968357,639.7173268123087,TESSy COVID-19
Poland,PL,2020-49,25-49yr,32604,13968357,513.8685959987993,TESSy COVID-19
Poland,PL,2020-50,25-49yr,30652,13968357,452.8521142465073,TESSy COVID-19
Poland,PL,2020-51,25-49yr,29517,13968357,430.7521636223931,TESSy COVID-19
Poland,PL,2020-52,25-49yr,22886,13968357,375.1550737141097,TESSy COVID-19
Poland,PL,2020-53,25-49yr,26608,13968357,354.3294318723383,TESSy COVID-19
Poland,PL,2021-01,25-49yr,28797,13968357,396.64650609946466,TESSy COVID-19
Poland,PL,2021-02,25-49yr,20808,13968357,355.1240851017768,TESSy COVID-19
Poland,PL,2021-03,25-49yr,15715,13968357,261.46954863768156,TESSy COVID-19
Poland,PL,2021-04,25-49yr,15650,13968357,224.5432301021516,TESSy COVID-19
Poland,PL,2021-05,25-49yr,15869,13968357,225.64572197002124,TESSy COVID-19
Poland,PL,2021-06,25-49yr,17487,13968357,238.7968749653234,TESSy COVID-19
Poland,PL,2021-07,25-49yr,23292,13968357,291.9384148042608,TESSy COVID-19
Poland,PL,2021-08,25-49yr,31754,13968357,394.07641142046987,TESSy COVID-19
Poland,PL,2021-09,25-49yr,41205,13968357,522.3162609603978,TESSy COVID-19
Poland,PL,2021-10,25-49yr,54343,13968357,684.0317726701859,TESSy COVID-19
Poland,PL,2021-11,25-49yr,73514,13968357,915.3331347416164,TESSy COVID-19
Poland,PL,2021-12,25-49yr,89431,13968357,1166.5294637014217,TESSy COVID-19
Poland,PL,2021-13,25-49yr,79873,13968357,1212.0537869987143,TESSy COVID-19
Poland,PL,2021-14,25-49yr,59927,13968357,1000.8335268063381,TESSy COVID-19
Poland,PL,2021-15,25-49yr,44843,13968357,750.0524220565096,TESSy COVID-19
Poland,PL,2021-16,25-49yr,27230,13968357,515.9733532010958,TESSy COVID-19
Poland,PL,2021-17,25-49yr,18196,13968357,325.20646486913245,TESSy COVID-19
Poland,PL,2021-18,25-49yr,13165,13968357,224.5145939497394,TESSy COVID-19
Poland,PL,2021-19,25-49yr,9016,13968357,158.7946241637438,TESSy COVID-19
Poland,PL,2021-20,25-49yr,4733,13968357,98.42961487882934,TESSy COVID-19
Poland,PL,2021-21,25-49yr,2488,13968357,51.695414142121365,TESSy COVID-19
Poland,PL,2021-22,25-49yr,1201,13968357,26.40969156215008,TESSy COVID-19
Poland,PL,2021-23,25-49yr,840,13968357,14.611596768324292,TESSy COVID-19
Poland,PL,2021-24,25-49yr,524,13968357,9.764927972559693,TESSy COVID-19
Poland,PL,2021-25,25-49yr,338,13968357,6.17109084482878,TESSy COVID-19
Poland,PL,2021-26,25-49yr,232,13968357,4.080651718738288,TESSy COVID-19
Poland,PL,2021-27,25-49yr,235,13968357,3.3432707941241766,TESSy COVID-19
Poland,PL,2021-28,25-49yr,287,13968357,3.737017889791906,TESSy COVID-19
Poland,PL,2021-29,25-49yr,332,13968357,4.4314445857877205,TESSy COVID-19
Poland,PL,2021-30,25-49yr,427,13968357,5.433709920214668,TESSy COVID-19
Poland,PL,2021-31,25-49yr,528,13968357,6.836881388412396,TESSy COVID-19
Poland,PL,2021-32,25-49yr,636,13968357,8.333120351949768,TESSy COVID-19
Poland,PL,2021-33,25-49yr,653,13968357,9.228000114830971,TESSy COVID-19
Poland,PL,2021-34,25-49yr,795,13968357,10.366287173215863,TESSy COVID-19
Poland,PL,2021-35,25-49yr,1080,13968357,13.423196443218053,TESSy COVID-19
Poland,PL,2021-36,25-49yr,1464,13968357,18.212592934158256,TESSy COVID-19
Poland,PL,2021-37,25-49yr,1992,13968357,24.741635684139517,TESSy COVID-19
Poland,PL,2021-38,25-49yr,2370,13968357,31.22772420550248,TESSy COVID-19
Poland,PL,2021-39,25-49yr,3246,13968357,40.20515798672671,TESSy COVID-19
Poland,PL,2021-40,25-49yr,4901,13968357,58.324683425545324,TESSy COVID-19
Poland,PL,2021-41,25-49yr,7655,13968357,89.88888242189114,TESSy COVID-19
Poland,PL,2021-42,25-49yr,15146,13968357,163.23322778763458,TESSy COVID-19
Poland,PL,2021-43,25-49yr,23450,13968357,276.31023462530345,TESSy COVID-19
Poland,PL,2021-44,25-49yr,36955,13968357,432.44169661471284,TESSy COVID-19
Poland,PL,2021-45,25-49yr,46084,13968357,594.4793650391381,TESSy COVID-19
Poland,PL,2021-46,25-49yr,66756,13968357,807.8258595481201,TESSy COVID-19
Poland,PL,2021-47,25-49yr,72070,13968357,993.8606236939677,TESSy COVID-19
Poland,PL,2021-48,25-49yr,73318,13968357,1040.8382317261794,TESSy COVID-19
Poland,PL,2021-49,25-49yr,69469,13968357,1022.2175736201473,TESSy COVID-19
Poland,PL,2021-50,25-49yr,57621,13968357,909.8421525165772,TESSy COVID-19
Poland,PL,2021-51,25-49yr,34875,13968357,662.1823883796784,TESSy COVID-19
Poland,PL,2021-52,25-49yr,24200,13968357,422.9201759376568,TESSy COVID-19
Poland,PL,2022-01,25-49yr,27023,13968357,366.7074087525111,TESSy COVID-19
Poland,PL,2022-02,25-49yr,39327,13968357,475.00217813734287,TESSy COVID-19
Poland,PL,2022-03,25-49yr,118790,13968357,1131.965627739898,TESSy COVID-19
Poland,PL,2022-04,25-49yr,184957,13968357,2174.5363466870153,TESSy COVID-19
Poland,PL,2022-05,25-49yr,158284,13968357,2457.2753975288574,TESSy COVID-19
Poland,PL,2022-06,25-49yr,97577,13968357,1831.718648084381,TESSy COVID-19
Poland,PL,2022-07,25-49yr,62340,13968357,1144.8518963253875,TESSy COVID-19
Poland,PL,2022-08,25-49yr,40460,13968357,735.9491169935018,TESSy COVID-19
Poland,PL,2022-09,25-49yr,33213,13968357,527.4278141659753,TESSy COVID-19
Poland,PL,2022-10,25-49yr,30793,13968357,458.22139282379453,TESSy COVID-19
Poland,PL,2022-11,25-49yr,31546,13968357,446.28727630601077,TESSy COVID-19
Poland,PL,2022-12,25-49yr,19000,13968357,361.8607399567465,TESSy COVID-19
Poland,PL,2022-13,25-49yr,8505,13968357,196.90934302438004,TESSy COVID-19
Poland,PL,2022-14,25-49yr,2315,13968357,77.46079227499698,TESSy COVID-19
Poland,PL,2022-15,25-49yr,1885,13968357,30.06796003280844,TESSy COVID-19
Poland,PL,2022-16,25-49yr,1981,13968357,27.676841306389864,TESSy COVID-19
Poland,PL,2022-17,25-49yr,3929,13968357,42.30991518902331,TESSy COVID-19
Poland,PL,2022-18,25-49yr,2630,13968357,46.95613091790251,TESSy COVID-19
Poland,PL,2022-19,25-49yr,2187,13968357,34.48508654239006,TESSy COVID-19
Poland,PL,2022-20,25-49yr,1459,13968357,26.101852923718944,TESSy COVID-19
Poland,PL,2022-21,25-49yr,466,13968357,13.781148348370534,TESSy COVID-19
Poland,PL,2022-22,25-49yr,312,13968357,5.569731644172611,TESSy COVID-19
Poland,PL,2022-23,25-49yr,55,13968357,2.6273669838192135,TESSy COVID-19
Poland,PL,2022-24,25-49yr,116,13968357,1.2241955156214865,TESSy COVID-19
Poland,PL,2022-25,25-49yr,708,13968357,5.899047396912894,TESSy COVID-19
Poland,PL,2022-26,25-49yr,1291,13968357,14.310917167996207,TESSy COVID-19
Poland,PL,2022-27,25-49yr,2270,13968357,25.493334684959727,TESSy COVID-19
Poland,PL,2022-28,25-49yr,4229,13968357,46.526588631719534,TESSy COVID-19
Poland,PL,2022-29,25-49yr,6326,13968357,75.56364717768884,TESSy COVID-19
